2022-10-14 07:44:54,252 ; Detect AHRS2 ; 3.361175060272217
2022-10-14 07:44:54,262 ; Detect AHRS2 ; 3.3712103366851807
2022-10-14 07:44:55,951 ; Detect AHRS2 ; 5.0604870319366455
2022-10-14 07:44:55,962 ; Detect AHRS2 ; 5.071649074554443
2022-10-14 07:44:55,972 ; Detect AHRS2 ; 5.081765413284302
2022-10-14 07:44:55,983 ; Detect AHRS2 ; 5.092229127883911
2022-10-14 07:44:55,993 ; Detect AHRS2 ; 5.102335453033447
2022-10-14 07:44:56,004 ; Detect AHRS2 ; 5.113208770751953
2022-10-14 07:44:56,014 ; Detect AHRS2 ; 5.123263597488403
2022-10-14 07:44:56,034 ; Detect AHRS2 ; 5.1434972286224365
2022-10-14 07:44:56,149 ; Detect AHRS2 ; 5.259111404418945
2022-10-14 07:44:56,160 ; Detect AHRS2 ; 5.269192218780518
2022-10-14 07:44:56,505 ; Detect AHRS2 ; 5.614785432815552
2022-10-14 07:44:56,527 ; Detect AHRS2 ; 5.636773109436035
2022-10-14 07:44:56,547 ; Detect AHRS2 ; 5.656743288040161
2022-10-14 07:44:56,587 ; Detect AHRS2 ; 5.696985483169556
2022-10-14 07:44:56,741 ; Detect AHRS2 ; 5.850750684738159
2022-10-14 07:44:56,810 ; Detect AHRS2 ; 5.919422149658203
2022-10-14 07:44:56,906 ; Detect AHRS2 ; 6.015965938568115
2022-10-14 07:45:03,267 ; Detect AHRS2 ; 12.377097606658936
2022-10-14 07:45:03,363 ; Detect AHRS2 ; 12.472536563873291
2022-10-14 07:45:03,397 ; Detect AHRS2 ; 12.50670838356018
2022-10-14 07:45:05,053 ; Detect AHRS2 ; 14.162200212478638
2022-10-14 07:45:05,064 ; Detect AHRS2 ; 14.173146963119507
2022-10-14 07:45:05,116 ; Detect AHRS2 ; 14.22570252418518
2022-10-14 07:45:05,127 ; Detect AHRS2 ; 14.236513376235962
2022-10-14 07:45:05,137 ; Detect AHRS2 ; 14.247127771377563
2022-10-14 07:45:05,148 ; Detect AHRS2 ; 14.258011102676392
2022-10-14 07:45:05,254 ; Detect AHRS2 ; 14.363161563873291
2022-10-14 07:45:05,275 ; Detect AHRS2 ; 14.385033369064331
2022-10-14 07:45:05,294 ; Detect AHRS2 ; 14.40367579460144
2022-10-14 07:45:05,313 ; Detect AHRS2 ; 14.422783374786377
2022-10-14 07:45:05,972 ; Detect AHRS2 ; 15.081735849380493
2022-10-14 07:45:13,564 ; Detect AHRS2 ; 22.67368984222412
2022-10-14 07:45:13,919 ; Detect AHRS2 ; 23.028411149978638
2022-10-14 07:45:13,930 ; Detect AHRS2 ; 23.03981041908264
2022-10-14 07:45:18,391 ; Detect AHRS2 ; 27.500457286834717
2022-10-14 07:45:39,161 ; Detect AHRS2 ; 48.27057504653931
2022-10-14 07:45:39,174 ; Detect AHRS2 ; 48.28324556350708
2022-10-14 07:45:40,145 ; Detect AHRS2 ; 49.25460696220398
2022-10-14 07:45:40,157 ; Detect AHRS2 ; 49.26691818237305
2022-10-14 07:45:40,959 ; Detect AHRS2 ; 50.06816911697388
2022-10-14 07:45:40,971 ; Detect AHRS2 ; 50.08069610595703
2022-10-14 07:45:41,149 ; Detect AHRS2 ; 50.258655071258545
2022-10-14 07:45:41,162 ; Detect AHRS2 ; 50.27142548561096
2022-10-14 07:45:41,174 ; Detect AHRS2 ; 50.284165143966675
2022-10-14 07:45:41,917 ; Detect AHRS2 ; 51.02669548988342
2022-10-14 07:45:41,930 ; Detect AHRS2 ; 51.03920006752014
2022-10-14 07:45:42,038 ; Detect AHRS2 ; 51.147374391555786
2022-10-14 07:45:42,050 ; Detect AHRS2 ; 51.15985345840454
2022-10-14 07:45:43,463 ; Detect AHRS2 ; 52.57223558425903
2022-10-14 07:45:43,951 ; Detect AHRS2 ; 53.06027007102966
2022-10-14 07:45:43,963 ; Detect AHRS2 ; 53.07306146621704
2022-10-14 07:45:43,976 ; Detect AHRS2 ; 53.08586621284485
2022-10-14 07:45:45,932 ; Detect AHRS2 ; 55.041494846343994
2022-10-14 07:45:45,944 ; Detect AHRS2 ; 55.05384707450867
2022-10-14 07:45:45,957 ; Detect AHRS2 ; 55.0662055015564
2022-10-14 07:45:46,623 ; Detect AHRS2 ; 55.732688426971436
2022-10-14 07:45:46,749 ; Detect AHRS2 ; 55.858848333358765
2022-10-14 07:45:46,815 ; Detect AHRS2 ; 55.924662590026855
2022-10-14 07:45:46,961 ; Detect AHRS2 ; 56.07089686393738
2022-10-14 07:45:46,974 ; Detect AHRS2 ; 56.08336639404297
2022-10-14 07:45:46,987 ; Detect AHRS2 ; 56.09628748893738
2022-10-14 07:45:46,999 ; Detect AHRS2 ; 56.1089653968811
2022-10-14 07:45:47,012 ; Detect AHRS2 ; 56.12123417854309
2022-10-14 07:45:47,024 ; Detect AHRS2 ; 56.133875370025635
2022-10-14 07:45:49,077 ; Detect AHRS2 ; 58.18635630607605
2022-10-14 07:45:49,089 ; Detect AHRS2 ; 58.198439836502075
2022-10-14 07:45:49,390 ; Detect AHRS2 ; 58.49966907501221
2022-10-14 07:45:49,402 ; Detect AHRS2 ; 58.511892795562744
2022-10-14 07:45:50,000 ; Detect AHRS2 ; 59.10963225364685
2022-10-14 07:45:50,012 ; Detect AHRS2 ; 59.121764183044434
2022-10-14 07:45:53,451 ; Detect AHRS2 ; 62.56045436859131
2022-10-14 07:45:53,463 ; Detect AHRS2 ; 62.572564363479614
2022-10-14 07:45:56,143 ; Detect AHRS2 ; 65.25233387947083
2022-10-14 07:45:56,155 ; Detect AHRS2 ; 65.26497530937195
2022-10-14 07:45:58,601 ; Detect AHRS2 ; 67.7101821899414
2022-10-14 07:45:58,613 ; Detect AHRS2 ; 67.7224771976471
2022-10-14 07:45:58,737 ; Detect AHRS2 ; 67.84622573852539
2022-10-14 07:46:00,348 ; Detect AHRS2 ; 69.45796346664429
2022-10-14 07:46:00,361 ; Detect AHRS2 ; 69.4703757762909
2022-10-14 07:46:01,268 ; Detect AHRS2 ; 70.37815403938293
2022-10-14 07:46:10,390 ; Detect AHRS2 ; 79.49992871284485
2022-10-14 07:47:04,431 ; Detect AHRS2 ; 133.54018235206604
2022-10-14 07:47:07,183 ; Detect AHRS2 ; 136.29304838180542
2022-10-14 07:47:20,193 ; Detect AHRS2 ; 149.30278944969177
2022-10-14 07:47:20,208 ; Detect AHRS2 ; 149.3173451423645
2022-10-14 07:47:28,526 ; Detect AHRS2 ; 157.63605785369873
2022-10-14 07:48:19,343 ; Detect AHRS2 ; 208.45254635810852
2022-10-14 07:48:22,205 ; Detect AHRS2 ; 211.31453347206116
2022-10-14 07:48:24,000 ; Detect AHRS2 ; 213.1099455356598
2022-10-14 07:48:24,259 ; Detect AHRS2 ; 213.36838293075562
2022-10-14 07:48:24,272 ; Detect AHRS2 ; 213.3816020488739
2022-10-14 07:48:45,316 ; Detect AHRS2 ; 234.42540454864502
2022-10-14 07:48:45,330 ; Detect AHRS2 ; 234.43986749649048
2022-10-14 07:48:52,207 ; Detect AHRS2 ; 241.31710028648376
2022-10-14 07:48:52,250 ; Detect AHRS2 ; 241.35979294776917
2022-10-14 07:48:54,717 ; Detect AHRS2 ; 243.82612085342407
2022-10-14 07:49:51,366 ; Detect AHRS2 ; 300.4759159088135
2022-10-14 07:49:51,380 ; Detect AHRS2 ; 300.4893786907196
2022-10-14 07:49:51,392 ; Detect AHRS2 ; 300.50204706192017
2022-10-14 07:49:51,944 ; Detect AHRS2 ; 301.0534358024597
2022-10-14 07:49:52,020 ; Detect AHRS2 ; 301.1298189163208
2022-10-14 07:49:52,915 ; Detect AHRS2 ; 302.02451515197754
2022-10-14 07:49:53,059 ; Detect AHRS2 ; 302.1686885356903
2022-10-14 07:49:53,366 ; Detect AHRS2 ; 302.4757881164551
2022-10-14 07:49:53,381 ; Detect AHRS2 ; 302.49097180366516
2022-10-14 07:49:53,931 ; Detect AHRS2 ; 303.0404853820801
2022-10-14 07:49:54,046 ; Detect AHRS2 ; 303.15543937683105
2022-10-14 07:49:54,059 ; Detect AHRS2 ; 303.1683609485626
2022-10-14 07:49:54,072 ; Detect AHRS2 ; 303.18148040771484
2022-10-14 07:49:54,099 ; Detect AHRS2 ; 303.2083513736725
2022-10-14 07:49:54,124 ; Detect AHRS2 ; 303.2341089248657
2022-10-14 07:49:54,151 ; Detect AHRS2 ; 303.26090908050537
2022-10-14 07:49:54,281 ; Detect AHRS2 ; 303.3909013271332
2022-10-14 07:49:54,347 ; Detect AHRS2 ; 303.45643496513367
2022-10-14 07:49:54,360 ; Detect AHRS2 ; 303.4693033695221
2022-10-14 07:49:54,385 ; Detect AHRS2 ; 303.49505591392517
