2023-02-07 10:45:01,963 ; Ahrs1 ; 
2023-02-07 10:45:02,491 ; Ahrs1 ; 
2023-02-07 10:45:02,750 ; Ahrs1 ; 
2023-02-07 10:45:02,896 ; Ahrs1 ; 
2023-02-07 10:45:03,079 ; Ahrs1 ; 
2023-02-07 10:45:03,294 ; Ahrs1 ; 
2023-02-07 10:45:03,542 ; Ahrs1 ; 
2023-02-07 10:45:03,666 ; Ahrs1 ; 
2023-02-07 10:45:03,961 ; Ahrs1 ; 
2023-02-07 10:45:04,253 ; Ahrs1 ; 
2023-02-07 10:45:04,557 ; Ahrs1 ; 
2023-02-07 10:45:06,123 ; Ahrs1 ; 7.32,-17.09,1033.2,0.12,-3.06,1.72,-9.9,-51.15,74.7,23.62,0.0,
2023-02-07 10:45:07,056 ; Ahrs1 ; 17.09,-20.02,1031.74,-1.89,-1.1,1.3,-10.8,-51.75,75.3,23.57,100.0,
2023-02-07 10:45:07,936 ; Ahrs1 ; 11.23,-18.07,1019.53,-0.38,-0.07,-0.98,-10.05,-52.5,75.0,23.43,75.0,
2023-02-07 10:45:08,847 ; Ahrs1 ; 5.86,-37.11,1021.0,0.65,-2.5,-0.45,-10.05,-52.5,75.0,23.86,66.667,
2023-02-07 10:45:09,751 ; Ahrs1 ; 4.39,-25.88,1032.23,0.84,-1.29,0.53,-9.9,-51.45,75.9,23.81,62.5,
2023-02-07 10:45:10,721 ; Ahrs1 ; 8.79,-35.64,1021.0,-0.96,1.41,2.95,-10.05,-51.75,75.3,23.76,60.0,
2023-02-07 10:45:11,594 ; Ahrs1 ; 15.63,-12.21,1023.44,-2.06,1.01,-1.5,-10.2,-51.15,74.7,23.81,58.333,
2023-02-07 10:45:12,513 ; Ahrs1 ; 8.79,-20.02,1021.48,-1.28,0.27,5.06,-10.95,-52.65,75.45,23.86,57.143,
2023-02-07 10:45:13,414 ; Ahrs1 ; 8.3,-17.09,1037.11,1.02,-0.53,3.47,-10.8,-51.75,75.6,23.96,56.25,
2023-02-07 10:45:14,313 ; Ahrs1 ; 13.18,-19.04,1031.25,0.26,-2.63,1.87,-9.0,-51.75,76.05,23.57,55.556,
2023-02-07 10:45:15,214 ; Ahrs1 ; 12.21,-15.14,1022.95,0.94,1.04,1.32,-10.05,-52.5,75.3,23.96,55.0,
2023-02-07 10:45:16,113 ; Ahrs1 ; 14.16,-14.65,1026.86,-0.24,2.33,1.47,-10.05,-51.3,75.0,23.76,54.545,
2023-02-07 10:45:17,103 ; Ahrs1 ; 14.65,-25.88,1028.81,1.18,0.33,4.92,-9.75,-51.75,75.3,23.67,54.167,
2023-02-07 10:45:18,032 ; Ahrs1 ; -0.49,-16.6,1022.46,0.92,-4.0,0.92,-10.2,-51.15,75.15,23.62,53.846,
2023-02-07 10:45:18,829 ; Ahrs1 ; 2.93,-38.57,1037.6,-0.7,1.15,0.11,-9.0,-52.8,75.0,23.48,53.571,
2023-02-07 10:45:19,464 ; Ahrs1 ; 1.95,-44.43,1019.53,-0.84,0.24,0.4,-10.2,-52.2,75.15,23.67,53.333,
2023-02-07 10:45:20,010 ; Ahrs1 ; 11.72,-31.74,1008.79,0.17,0.44,1.44,-11.4,-51.45,74.1,23.81,53.125,
2023-02-07 10:45:20,630 ; Ahrs1 ; -0.98,-33.2,1022.46,1.06,-2.38,6.09,-10.05,-51.3,75.3,23.86,52.941,
2023-02-07 10:45:21,234 ; Ahrs1 ; -21.0,-34.67,1007.32,1.36,-2.86,-0.33,-10.05,-51.3,75.3,23.76,52.778,
2023-02-07 10:45:21,991 ; Ahrs1 ; 8.3,-29.79,1016.6,-0.77,3.11,-0.45,-9.0,-52.5,76.05,23.76,52.632,
2023-02-07 10:45:22,481 ; Ahrs1 ; -4.39,-26.37,1009.77,0.26,-1.33,2.02,-9.3,-51.75,75.6,23.81,51.22,
2023-02-07 10:45:23,005 ; Ahrs1 ; -2.44,-19.04,1021.48,-0.44,-0.24,0.63,-9.45,-51.15,75.9,23.57,51.163,
2023-02-07 10:45:23,603 ; Ahrs1 ; 10.74,-32.23,1014.65,1.07,-2.03,2.19,-9.45,-51.15,75.9,23.67,51.111,
2023-02-07 10:45:24,345 ; Ahrs1 ; -5.37,-27.34,1017.58,0.04,2.92,1.49,-10.2,-52.65,75.45,23.48,51.064,
