2022-11-18 08:43:03,316 ; Ahrs4 ; 
2022-11-18 08:43:03,329 ; Ahrs4 ; 
2022-11-18 08:43:03,337 ; Ahrs4 ; 
2022-11-18 08:43:03,340 ; Ahrs4 ; 
2022-11-18 08:43:03,558 ; Ahrs4 ; 
2022-11-18 08:43:03,561 ; Ahrs4 ; 
2022-11-18 08:43:03,561 ; Ahrs4 ; 
2022-11-18 08:43:03,564 ; Ahrs4 ; 
2022-11-18 08:43:04,021 ; Ahrs4 ; 
2022-11-18 08:43:04,162 ; Ahrs4 ; 
2022-11-18 08:43:04,304 ; Ahrs4 ; 
2022-11-18 08:43:04,413 ; Ahrs4 ; -91.31,179.69,989.26,-1.02,-0.17,-0.31,22.35,72.15,132.45,25.97,0.0,
2022-11-18 08:43:04,422 ; Ahrs4 ; -88.87,161.13,988.28,0.32,-1.08,2.4,20.1,74.55,134.1,26.11,100.0,
2022-11-18 08:43:04,431 ; Ahrs4 ; -86.43,176.76,982.91,-0.14,0.63,-2.65,22.2,73.8,133.35,26.11,75.0,
2022-11-18 08:43:04,441 ; Ahrs4 ; -89.84,175.29,996.58,0.73,0.54,1.08,23.1,73.2,133.5,26.26,66.667,
2022-11-18 08:43:04,450 ; Ahrs4 ; -85.94,167.48,990.23,0.05,-2.86,1.11,20.7,73.05,133.65,26.26,62.5,
2022-11-18 08:43:04,459 ; Ahrs4 ; -83.5,172.85,991.7,-0.87,-0.07,-1.69,21.9,73.05,133.05,26.21,60.0,
2022-11-18 08:43:04,469 ; Ahrs4 ; -89.36,174.8,989.75,0.56,-0.66,1.39,21.6,72.9,132.75,26.21,58.333,
2022-11-18 08:43:04,478 ; Ahrs4 ; -90.33,172.36,985.35,0.9,0.59,-2.52,23.1,74.7,133.2,26.11,57.143,
2022-11-18 08:43:04,488 ; Ahrs4 ; -79.1,192.87,990.72,-1.02,-1.85,0.01,21.9,73.8,134.1,26.3,56.25,
2022-11-18 08:43:04,497 ; Ahrs4 ; -88.87,181.15,992.19,-1.42,1.49,0.18,21.6,72.45,132.75,26.26,55.556,
2022-11-18 08:43:04,506 ; Ahrs4 ; -88.87,180.18,990.23,0.55,-1.24,0.21,21.15,74.55,132.0,26.26,55.0,
2022-11-18 08:43:04,516 ; Ahrs4 ; -102.05,179.2,981.93,-0.34,-0.3,-1.23,21.3,73.65,133.2,26.26,54.545,
2022-11-18 08:43:04,525 ; Ahrs4 ; -101.56,174.32,998.54,-0.44,-0.37,-1.88,21.15,74.85,132.3,26.21,54.167,
2022-11-18 08:43:04,535 ; Ahrs4 ; -87.89,177.25,985.35,-0.49,0.53,-0.2,21.45,73.5,133.35,26.3,51.852,
2022-11-18 08:43:04,544 ; Ahrs4 ; -83.98,178.22,980.47,-1.15,0.84,-0.78,21.9,73.5,132.6,26.11,51.724,
2022-11-18 08:43:04,554 ; Ahrs4 ; -81.54,172.36,981.93,-0.12,1.01,0.83,22.2,73.05,133.65,26.21,51.613,
2022-11-18 08:43:04,563 ; Ahrs4 ; -94.73,180.66,992.19,-0.56,0.3,-0.56,22.2,73.8,134.4,26.21,51.515,
2022-11-18 08:43:04,572 ; Ahrs4 ; -81.54,172.36,989.26,-0.13,-0.95,-2.34,22.2,74.1,133.65,26.11,51.429,
2022-11-18 08:43:04,582 ; Ahrs4 ; -81.05,176.76,982.91,0.28,-0.1,-0.91,21.15,72.3,133.05,26.26,51.351,
2022-11-18 08:43:04,591 ; Ahrs4 ; -80.08,172.85,997.56,1.27,-2.18,1.68,21.3,73.95,133.2,26.06,51.282,
2022-11-18 08:43:04,601 ; Ahrs4 ; -88.38,166.5,989.26,-2.54,1.61,2.15,21.9,74.1,133.05,26.06,51.22,
2022-11-18 08:43:04,610 ; Ahrs4 ; -89.84,176.76,988.77,-0.69,0.35,-1.11,21.9,73.8,133.65,26.21,51.163,
2022-11-18 08:43:04,620 ; Ahrs4 ; -102.05,171.39,983.4,-0.27,-0.88,1.17,21.9,73.8,133.35,26.26,51.111,
2022-11-18 08:43:04,629 ; Ahrs4 ; -92.29,174.8,996.09,0.32,0.77,-0.82,22.8,72.9,133.8,26.26,51.064,
2022-11-18 08:43:04,639 ; Ahrs4 ; -80.57,169.43,988.28,0.22,0.02,0.15,21.9,73.05,133.65,26.45,51.02,
2022-11-18 08:43:04,648 ; Ahrs4 ; -93.26,178.71,992.19,0.93,0.45,3.54,22.05,73.65,134.25,26.06,50.98,
2022-11-18 08:43:04,658 ; Ahrs4 ; -85.45,182.62,988.28,-0.7,-0.85,-1.85,21.45,74.85,133.65,25.97,50.943,
2022-11-18 08:43:04,667 ; Ahrs4 ; -86.43,182.62,990.23,0.44,0.53,0.14,22.35,73.65,133.2,25.92,50.909,
2022-11-18 08:43:04,676 ; Ahrs4 ; -97.66,175.29,985.35,0.92,1.46,1.44,23.1,73.65,132.45,25.92,50.877,
2022-11-18 08:43:04,686 ; Ahrs4 ; -80.57,171.39,982.91,0.68,-1.2,-4.88,21.0,74.4,132.75,26.06,50.847,
2022-11-18 08:43:04,807 ; Ahrs4 ; -87.89,162.6,976.56,1.03,-1.53,-1.43,22.35,73.2,132.75,26.26,50.82,
2022-11-18 08:43:04,875 ; Ahrs4 ; -87.89,174.32,991.7,-1.21,-0.13,-0.59,21.3,74.7,133.2,26.21,50.794,
2022-11-18 08:43:04,969 ; Ahrs4 ; -79.59,172.85,979.98,-0.29,0.73,0.56,22.5,73.8,133.05,26.11,50.769,
2022-11-18 08:43:04,980 ; Ahrs4 ; -91.8,171.39,994.63,2.05,-2.92,0.05,22.5,73.8,133.05,25.97,50.746,
2022-11-18 08:43:04,989 ; Ahrs4 ; -92.29,178.71,979.49,-0.18,1.26,-1.05,21.0,73.65,132.75,26.11,50.725,
2022-11-18 08:43:04,999 ; Ahrs4 ; -82.03,165.53,982.42,0.24,-2.69,-0.09,23.25,73.8,132.6,26.3,50.704,
2022-11-18 08:43:05,008 ; Ahrs4 ; -79.1,167.97,986.33,-0.6,1.08,1.48,22.8,73.95,132.75,25.97,50.685,
2022-11-18 08:43:05,018 ; Ahrs4 ; -89.36,175.29,980.96,0.27,-0.55,-1.44,22.05,72.9,132.15,26.3,50.667,
2022-11-18 08:43:05,027 ; Ahrs4 ; -96.68,184.57,988.28,-1.79,1.47,0.47,22.8,73.95,133.5,26.21,50.649,
2022-11-18 08:43:05,037 ; Ahrs4 ; -96.68,184.08,1003.42,0.74,-1.31,-1.83,21.3,72.9,132.45,26.21,50.633,
2022-11-18 08:43:05,046 ; Ahrs4 ; -90.82,179.2,987.79,-0.53,1.7,0.54,21.9,74.55,131.55,26.06,50.617,
2022-11-18 08:43:05,056 ; Ahrs4 ; -91.8,170.41,993.16,-2.4,-0.79,0.17,21.45,73.05,133.65,26.21,50.602,
2022-11-18 08:43:05,065 ; Ahrs4 ; -89.36,174.32,981.93,-1.29,0.85,-0.11,21.9,74.1,132.3,26.26,50.588,
2022-11-18 08:43:05,075 ; Ahrs4 ; -90.33,171.88,1001.95,-1.4,0.45,0.97,22.5,73.8,133.35,26.45,50.575,
2022-11-18 08:43:05,084 ; Ahrs4 ; -88.87,185.55,983.89,-0.61,-0.76,-3.5,22.5,73.8,133.35,26.21,50.562,
2022-11-18 08:43:05,093 ; Ahrs4 ; -93.75,175.29,988.77,-1.08,1.79,1.01,21.6,72.45,133.5,25.92,50.549,
2022-11-18 08:43:05,103 ; Ahrs4 ; -102.05,187.01,980.47,0.21,0.51,-1.0,21.3,72.45,132.15,26.06,50.538,
2022-11-18 08:43:05,112 ; Ahrs4 ; -83.98,178.22,986.82,-1.38,-2.02,0.1,20.55,73.2,132.15,25.97,50.526,
2022-11-18 08:43:05,122 ; Ahrs4 ; -94.24,171.39,993.16,-0.29,1.62,0.18,22.5,73.8,133.65,26.26,50.515,
2022-11-18 08:43:05,131 ; Ahrs4 ; -97.17,173.34,971.68,-0.02,0.27,-1.5,22.05,73.95,132.45,25.87,50.505,
2022-11-18 08:43:05,141 ; Ahrs4 ; -98.63,180.66,990.72,-1.11,-0.03,-1.73,22.95,73.05,133.05,25.92,50.495,
2022-11-18 08:43:05,150 ; Ahrs4 ; -85.94,187.01,996.58,-1.48,1.63,-0.6,22.35,73.2,132.45,26.26,50.485,
2022-11-18 08:43:05,160 ; Ahrs4 ; -103.52,169.43,987.79,0.78,-1.22,0.06,21.9,74.1,132.0,25.92,50.476,
2022-11-18 08:43:05,169 ; Ahrs4 ; -81.54,167.48,988.28,0.98,-0.58,-1.81,22.05,73.65,132.75,26.4,50.467,
2022-11-18 08:43:05,179 ; Ahrs4 ; -81.05,173.83,984.86,0.1,-0.44,-0.66,21.9,73.5,133.05,26.26,50.459,
2022-11-18 08:43:05,188 ; Ahrs4 ; -87.89,166.02,994.63,1.02,0.1,0.1,21.45,74.1,132.6,26.11,50.45,
