2023-01-19 13:45:08,643 ; Detect AHRS1 ; 654.1228985786438
2023-01-19 13:47:45,788 ; Detect AHRS1 ; 811.2679784297943
2023-01-19 13:47:49,880 ; Detect AHRS1 ; 815.3600401878357
2023-01-19 13:47:52,557 ; Detect AHRS1 ; 818.0366384983063
2023-01-19 13:48:14,742 ; Detect AHRS1 ; 840.2223711013794
2023-01-19 13:48:21,581 ; Detect AHRS1 ; 847.0610184669495
2023-01-19 13:48:28,280 ; Detect AHRS1 ; 853.7598493099213
2023-01-19 13:48:47,571 ; Detect AHRS1 ; 873.0511059761047
2023-01-19 13:49:46,908 ; Detect AHRS1 ; 932.3876943588257
2023-01-19 13:49:49,358 ; Detect AHRS1 ; 934.8384783267975
2023-01-19 13:52:09,330 ; Detect AHRS1 ; 1074.8102941513062
2023-01-19 13:52:11,610 ; Detect AHRS1 ; 1077.0898587703705
2023-01-19 13:56:15,072 ; Detect AHRS1 ; 1320.5523989200592
2023-01-19 13:56:22,064 ; Detect AHRS1 ; 1327.5441694259644
2023-01-19 13:56:28,355 ; Detect AHRS1 ; 1333.8348116874695
2023-01-19 13:56:33,573 ; Detect AHRS1 ; 1339.0532388687134
2023-01-19 13:56:38,891 ; Detect AHRS1 ; 1344.3714635372162
2023-01-19 13:56:44,275 ; Detect AHRS1 ; 1349.7553095817566
2023-01-19 13:57:00,492 ; Detect AHRS1 ; 1365.9718580245972
2023-01-19 13:57:37,592 ; Detect AHRS1 ; 1403.0717709064484
2023-01-19 13:57:42,481 ; Detect AHRS1 ; 1407.9612424373627
2023-01-19 14:00:48,272 ; Detect AHRS1 ; 1593.7524404525757
