2022-10-12 12:36:09,478 ; Ahrs4 ; 
2022-10-12 12:36:09,489 ; Ahrs4 ; 
2022-10-12 12:36:09,495 ; Ahrs4 ; 
2022-10-12 12:36:09,598 ; Ahrs4 ; 
2022-10-12 12:36:09,722 ; Ahrs4 ; 
2022-10-12 12:36:09,725 ; Ahrs4 ; 
2022-10-12 12:36:09,726 ; Ahrs4 ; 
2022-10-12 12:36:09,727 ; Ahrs4 ; 
2022-10-12 12:36:10,321 ; Ahrs4 ; 
2022-10-12 12:36:10,433 ; Ahrs4 ; 
2022-10-12 12:36:10,593 ; Ahrs4 ; 
2022-10-12 12:36:10,864 ; Ahrs4 ; -15.63,87.89,1002.44,-0.6,0.31,0.74,33.6,68.25,139.35,25.92,100.0,
2022-10-12 12:36:11,029 ; Ahrs4 ; -21.48,84.47,997.07,-0.52,0.11,-0.27,34.2,69.9,139.5,26.4,18.182,
2022-10-12 12:36:11,037 ; Ahrs4 ; -18.07,98.63,1007.32,-0.67,-2.19,1.02,34.65,69.0,138.6,26.3,14.286,
2022-10-12 12:36:11,045 ; Ahrs4 ; -14.65,90.82,998.54,2.02,-1.3,-1.17,34.2,68.4,138.15,26.4,12.903,
2022-10-12 12:36:11,053 ; Ahrs4 ; -21.48,87.4,1013.18,-1.05,2.8,0.23,34.2,69.9,139.5,26.06,12.195,
2022-10-12 12:36:11,061 ; Ahrs4 ; -9.28,93.75,1011.23,-0.34,0.91,-1.78,33.75,69.15,139.5,26.21,11.765,
2022-10-12 12:36:11,070 ; Ahrs4 ; -23.44,87.89,1001.95,-1.53,-1.15,-0.6,34.5,69.9,138.45,26.06,11.475,
2022-10-12 12:36:11,078 ; Ahrs4 ; -21.0,84.96,998.54,-1.55,-0.14,-1.52,34.8,71.1,138.75,26.11,11.268,
2022-10-12 12:36:11,086 ; Ahrs4 ; -18.55,77.64,1006.84,-2.73,0.34,-1.83,34.2,68.4,139.5,26.21,11.111,
2022-10-12 12:36:11,142 ; Ahrs4 ; -14.16,84.47,1015.14,2.35,-0.5,2.05,33.9,69.0,138.3,26.4,10.989,
2022-10-12 12:36:11,328 ; Ahrs4 ; -16.11,90.82,1005.86,-1.18,-0.19,-1.82,34.2,69.9,138.15,26.3,10.891,
2022-10-12 12:36:11,440 ; Ahrs4 ; -11.72,101.07,1002.44,1.67,0.43,-2.73,33.9,69.3,138.6,26.26,10.811,
