2022-12-14 14:22:51,047 ; Ahrs1 ; 
2022-12-14 14:22:51,052 ; Ahrs1 ; 
2022-12-14 14:22:51,052 ; Ahrs1 ; 
2022-12-14 14:22:51,279 ; Ahrs1 ; 
2022-12-14 14:22:51,281 ; Ahrs1 ; 
2022-12-14 14:22:51,282 ; Ahrs1 ; 
2022-12-14 14:22:51,284 ; Ahrs1 ; 
2022-12-14 14:22:51,737 ; Ahrs1 ; 
2022-12-14 14:22:51,741 ; Ahrs1 ; 
2022-12-14 14:22:51,775 ; Ahrs1 ; 
2022-12-14 14:22:51,812 ; Ahrs1 ; -993.65,52.73,82.03,2.4,2.3,0.8,40.2,-3.3,-101.7,23.24,0.0,
2022-12-14 14:22:51,860 ; Ahrs1 ; -989.75,49.32,81.54,0.43,-2.04,-7.34,40.5,-2.55,-102.0,23.24,100.0,
2022-12-14 14:22:51,883 ; Ahrs1 ; -1000.0,43.46,83.01,4.47,-0.15,2.71,39.6,-3.15,-100.8,22.81,75.0,
2022-12-14 14:22:51,939 ; Ahrs1 ; -1006.84,48.83,90.82,4.05,1.95,-5.29,40.35,-3.9,-101.85,23.09,66.667,
2022-12-14 14:22:51,967 ; Ahrs1 ; -994.14,35.64,71.29,4.37,0.47,-4.28,38.7,-3.3,-102.45,23.29,62.5,
2022-12-14 14:22:51,995 ; Ahrs1 ; -995.12,48.83,77.64,4.11,0.83,-7.15,39.9,-3.9,-100.8,22.9,60.0,
2022-12-14 14:22:52,038 ; Ahrs1 ; -999.02,40.53,75.68,3.27,0.27,-1.42,39.9,-3.9,-101.85,23.29,58.333,
2022-12-14 14:22:52,124 ; Ahrs1 ; -994.63,45.41,78.61,3.47,2.27,-9.38,39.75,-4.8,-102.45,22.95,57.143,
2022-12-14 14:22:52,194 ; Ahrs1 ; -995.12,53.71,77.15,2.44,-1.34,-2.22,39.3,-4.65,-100.8,23.14,56.25,
2022-12-14 14:22:52,204 ; Ahrs1 ; -1005.37,62.99,84.47,-0.41,-1.28,-3.31,41.25,-3.3,-100.65,23.05,55.556,
2022-12-14 14:22:52,211 ; Ahrs1 ; -1012.7,59.57,82.03,2.91,-1.8,-3.99,39.3,-3.6,-102.3,23.09,55.0,
2022-12-14 14:22:52,216 ; Ahrs1 ; -995.12,56.15,94.73,-0.56,1.37,-3.4,39.3,-3.6,-102.3,23.09,54.545,
2022-12-14 14:22:52,220 ; Ahrs1 ; -989.75,46.39,86.43,3.29,-0.8,-4.49,39.0,-4.05,-101.4,22.95,54.167,
2022-12-14 14:22:52,225 ; Ahrs1 ; -1007.32,35.16,72.75,0.78,0.77,-1.43,39.0,-3.0,-102.0,23.14,53.846,
2022-12-14 14:22:52,231 ; Ahrs1 ; -991.21,46.88,83.5,3.69,0.07,-2.2,38.7,-3.3,-100.95,23.14,53.571,
