2022-12-14 14:22:51,043 ; Ahrs2 ; 
2022-12-14 14:22:51,280 ; Ahrs2 ; 
2022-12-14 14:22:51,476 ; Ahrs2 ; 
2022-12-14 14:22:51,782 ; Ahrs2 ; 
2022-12-14 14:22:51,789 ; Ahrs2 ; 
2022-12-14 14:22:51,789 ; Ahrs2 ; 
2022-12-14 14:22:51,790 ; Ahrs2 ; 
2022-12-14 14:22:51,790 ; Ahrs2 ; 
2022-12-14 14:22:51,791 ; Ahrs2 ; 
2022-12-14 14:22:51,792 ; Ahrs2 ; 
2022-12-14 14:22:51,793 ; Ahrs2 ; 
2022-12-14 14:22:51,798 ; Ahrs2 ; -989.26,73.73,-1.46,1.03,0.98,-1.05,53.85,67.2,117.45,22.57,0.0,
2022-12-14 14:22:51,846 ; Ahrs2 ; -989.75,69.82,-19.53,-1.31,-1.15,0.15,53.55,67.5,117.15,22.81,100.0,
2022-12-14 14:22:51,880 ; Ahrs2 ; -1007.81,79.1,-0.49,0.64,-0.31,2.47,53.4,67.35,117.75,22.81,75.0,
2022-12-14 14:22:51,934 ; Ahrs2 ; -998.05,61.04,-3.91,1.18,-1.49,-2.11,54.15,66.9,118.35,22.71,66.667,
2022-12-14 14:22:51,961 ; Ahrs2 ; -995.61,67.87,-3.91,-0.22,1.74,-0.05,54.75,66.9,116.7,22.61,62.5,
2022-12-14 14:22:51,988 ; Ahrs2 ; -1000.0,79.59,-2.44,-0.08,1.4,0.58,53.4,67.65,117.75,22.81,60.0,
2022-12-14 14:22:52,037 ; Ahrs2 ; -1004.39,68.85,-3.91,-0.49,0.76,-4.32,54.15,67.35,116.25,22.76,58.333,
2022-12-14 14:22:52,118 ; Ahrs2 ; -1000.49,60.06,-4.88,-0.86,-1.64,-1.01,53.7,67.65,117.0,22.9,57.143,
2022-12-14 14:22:52,182 ; Ahrs2 ; -1002.93,63.48,-8.79,0.73,-0.97,-2.39,53.55,66.75,116.4,22.71,56.25,
2022-12-14 14:22:52,205 ; Ahrs2 ; -1010.25,70.8,-6.35,-0.68,-1.35,2.79,53.7,67.65,118.35,22.81,55.556,
2022-12-14 14:22:52,213 ; Ahrs2 ; -1007.81,65.92,6.84,0.02,2.69,-3.34,54.15,66.6,118.05,22.61,55.0,
2022-12-14 14:22:52,228 ; Ahrs2 ; -993.65,75.68,-2.44,0.03,2.27,-1.05,54.3,67.2,117.9,22.57,54.545,
2022-12-14 14:22:52,242 ; Ahrs2 ; -1004.88,85.94,-4.88,-1.21,1.11,-1.55,51.9,67.35,116.25,22.9,54.167,
2022-12-14 14:22:52,250 ; Ahrs2 ; -996.58,59.08,-8.79,-1.38,-0.57,0.59,52.05,67.2,118.65,22.42,53.846,
2022-12-14 14:22:52,264 ; Ahrs2 ; -1005.86,75.68,5.86,-0.15,-1.1,1.66,52.8,67.5,116.4,22.76,53.571,
2022-12-14 14:22:52,271 ; Ahrs2 ; -994.14,64.94,-6.84,-1.24,1.52,-1.4,53.55,66.75,117.9,22.57,53.333,
2022-12-14 14:22:52,280 ; Ahrs2 ; -1002.93,83.98,10.25,-1.06,0.71,-3.1,53.4,68.4,117.75,22.9,53.125,
2022-12-14 14:22:52,289 ; Ahrs2 ; -1001.46,70.8,-5.37,0.27,-0.08,0.53,52.35,68.4,117.0,22.57,52.941,
2022-12-14 14:22:52,298 ; Ahrs2 ; -1006.35,76.17,9.28,-0.84,1.18,0.4,54.15,67.35,116.7,22.81,52.778,
2022-12-14 14:22:52,308 ; Ahrs2 ; -997.56,70.8,-4.39,3.24,-1.22,-0.52,54.3,66.75,116.1,22.28,52.632,
2022-12-14 14:22:52,312 ; Ahrs2 ; -1000.98,71.78,-9.28,1.34,1.1,-0.76,53.85,68.55,117.9,22.81,52.5,
2022-12-14 14:22:52,331 ; Ahrs2 ; -997.07,70.31,3.91,0.92,0.37,-2.12,53.25,67.5,117.15,22.71,52.381,
2022-12-14 14:22:52,347 ; Ahrs2 ; -1000.49,72.75,-8.79,-1.38,0.93,1.53,54.15,68.4,117.3,22.81,52.273,
2022-12-14 14:22:52,351 ; Ahrs2 ; -1001.95,78.61,-9.77,-1.16,-0.94,-1.84,54.15,68.4,118.05,22.52,52.174,
2022-12-14 14:22:52,366 ; Ahrs2 ; -999.02,62.5,3.42,-1.58,1.79,5.8,54.3,67.95,116.85,22.9,52.083,
2022-12-14 14:22:52,371 ; Ahrs2 ; -996.58,70.8,0.0,1.82,-1.07,-3.77,53.7,67.35,116.25,22.9,52.0,
2022-12-14 14:22:52,386 ; Ahrs2 ; -987.3,87.4,-7.81,-1.34,1.56,-0.03,53.4,67.35,116.7,22.76,51.923,
2022-12-14 14:22:52,392 ; Ahrs2 ; -1002.93,86.91,-10.25,-1.14,-0.1,2.37,54.15,66.9,117.0,22.76,51.852,
2022-12-14 14:22:52,408 ; Ahrs2 ; -1000.98,62.01,-4.88,0.27,-1.48,1.37,53.4,67.65,117.0,22.57,51.786,
2022-12-14 14:22:52,412 ; Ahrs2 ; -994.63,58.11,0.0,-0.24,1.75,-2.46,53.4,68.4,118.35,22.81,51.724,
2022-12-14 14:22:52,429 ; Ahrs2 ; -992.68,71.29,1.95,0.12,1.89,0.83,54.3,67.95,116.85,22.81,51.667,
2022-12-14 14:22:52,432 ; Ahrs2 ; -1000.98,71.29,0.0,-1.44,-1.82,3.48,52.95,69.6,117.3,22.9,51.613,
2022-12-14 14:22:52,449 ; Ahrs2 ; -1003.91,72.27,-11.23,-0.69,0.67,0.19,53.7,68.4,118.8,22.61,51.563,
2022-12-14 14:22:52,470 ; Ahrs2 ; -1002.93,77.15,-7.32,-1.44,0.96,-1.46,52.35,67.65,117.0,22.76,51.515,
